Controller_time,Current_output
50:23.0,97.69277
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.68498
50:23.0,97.6772
50:23.0,97.6772
50:23.0,97.6772
50:23.0,97.6772
50:23.0,97.6772
50:23.0,97.6772
50:23.0,97.6772
50:23.0,97.6772
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.70055
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.71612
50:23.0,97.7239
50:23.0,97.73168
50:23.0,97.73168
50:23.0,97.73168
50:23.0,97.73168
50:23.0,97.73168
50:23.0,97.73168
50:23.0,97.73168
50:23.0,97.7239
50:23.0,97.7239
50:23.0,97.71612
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70833
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.69277
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.70055
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.69277
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.0,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.69277
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70833
50:23.1,97.70833
50:23.1,97.70833
50:23.1,97.70833
50:23.1,97.70833
50:23.1,97.70833
50:23.1,97.70833
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.68498
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.68498
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.68498
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.68498
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.6772
50:23.1,97.68498
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.70055
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.69277
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.1,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.68498
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.70055
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66163
50:23.2,97.66163
50:23.2,97.66163
50:23.2,97.66163
50:23.2,97.66163
50:23.2,97.66163
50:23.2,97.66163
50:23.2,97.66163
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.66941
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.68498
50:23.2,97.68498
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.69277
50:23.2,97.68498
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.2,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.69277
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.68498
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66163
50:23.3,97.66163
50:23.3,97.66163
50:23.3,97.66163
50:23.3,97.66163
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66163
50:23.3,97.66163
50:23.3,97.66163
50:23.3,97.66163
50:23.3,97.66163
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.6772
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.3,97.66941
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.66163
50:23.4,97.66163
50:23.4,97.66163
50:23.4,97.66163
50:23.4,97.66163
50:23.4,97.66163
50:23.4,97.66163
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.70055
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.69277
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.68498
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.66941
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.4,97.6772
50:23.5,97.70055
50:23.5,97.70055
50:23.5,97.70055
50:23.5,97.69277
50:23.5,97.68498
50:23.5,97.68498
50:23.5,97.68498
50:23.5,97.6772
50:23.5,97.6772
50:23.5,97.6772
50:23.5,97.6772
50:23.5,97.6772
50:23.5,97.6772
50:23.5,97.6772
50:23.5,97.6772
50:23.5,97.6772
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.70055
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.68498
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.68498
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.69277
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.6772
50:27.0,97.68498
50:27.0,97.68498
50:27.0,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.6772
50:27.1,97.68498
50:27.1,97.68498
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
50:27.1,97.69277
